76029	3901	'm not exactly sure what this movie thinks it is about	1
75209	3858	have used my two hours better watching Being John Malkovich again	1
107373	5674	SC2 is an autopilot Hollywood concoction lacking in imagination and authentic Christmas spirit , yet it 's geared toward an audience full of masters of both .	1
53077	2632	is flat	1
113817	6049	farewell-to-innocence movies	1
99008	5192	is going through the paces again with his usual high melodramatic style of filmmaking	1
137064	7414	wannabe comedy	1
142398	7727	outtakes in which most of the characters forget their lines and just utter ` uhhh , ' which is better than most of the writing in the movie	1
78786	4055	An inept , tedious spoof of '70s	1
103657	5467	a bit repetitive	1
63180	3195	to indulge the fanciful daydreams of Janice Beard -LRB- Eileen Walsh -RRB- when her real-life persona is so charmless and vacant	1
122936	6596	his lack of faith in his audience	1
121265	6493	of the National Lampoon film franchise , too long reduced to direct-to-video irrelevancy	1
80192	4132	is n't as weird as it ought to be .	1
141524	7678	to consider the looseness of the piece	1
68289	3466	we do n't get Williams ' usual tear and a smile , just sneers and bile , and	1
93956	4902	missing a beat	1
100965	5303	does n't add up .	1
126494	6802	without any of its satirical	1
63161	3193	never becomes the clever crime comedy it thinks it is	1
70315	3583	cheapen the overall effect .	1
43912	2128	thrusts the audience into a future they wo n't much care about	1
108385	5736	is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in	1
82185	4241	so many flaws	1
59001	2977	Lacking substance and soul , Crossroads comes up shorter than Britney 's cutoffs .	1
155513	8512	the inanities of the contemporary music business and a rather sad story of the difficulties	1
153914	8409	tries its best to hide the fact that Seagal 's overweight and out of shape .	1
44323	2148	be a bit of a cheat in the end	1
121920	6534	I even caught the gum stuck under my seat trying to sneak out of the theater	1
130195	7010	only because the cast is so engagingly messing around like Slob City reductions of Damon Runyon crooks	1
107319	5671	its own action is n't very effective	1
92377	4810	languorous slo-mo sequences	1
108230	5726	lumbering , wheezy	1
131834	7106	I skipped Country Bears	1
59312	2991	'' dangerous	1
141278	7663	you are likely to be as heartily sick of mayhem as Cage 's war-weary marine .	1
37602	1787	of those crazy , mixed-up films that does n't know what it wants to be when it grows up	1
39676	1894	too much of the energy	1
45578	2215	dime-store ruminations	1
119705	6403	McKay seems embarrassed by his own invention and tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device	1
82119	4237	His Secret Life is light , innocuous and unremarkable .	1
109203	5782	legal battle	1
139075	7539	giant plot holes	1
26330	1205	do n't bother	1
154704	8461	that 's consistently surprising , easy to watch -- but , oh , so dumb	1
30012	1392	flawed and	1
128638	6919	, overblown enterprise	1
100272	5261	drudgery .	1
48760	2381	refracting all of World War II through the specific conditions of one man	1
62328	3150	Did we really need a remake of `` Charade ? ''	1
114875	6117	Lacks dramatic punch and depth .	1
141446	7674	will surely be profane , politically	1
62546	3163	does n't work	1
93537	4876	he refuses to evaluate his own work	1
148061	8058	that none of the excellent cast are given air to breathe	1
88404	4593	push it through the audience 's meat grinder one more time	1
150758	8217	would have made this a superior movie	1
148071	8059	The only time 8 Crazy Nights comes close to hitting a comedic or satirical target	1
128645	6920	Whatever complaints I might have	1
43550	2108	even in those moments where it 's supposed to feel funny and light	1
74289	3805	is tepid and tedious	1
138217	7480	Possibly the most irresponsible picture ever released by a major film studio .	1
31979	1496	least accessible	1
110730	5866	exposes the limitations of his skill and the basic flaws in his vision	1
152226	8306	The sheer dumbness	1
24564	1118	Anemic ,	1
36525	1727	of its rough-around-the-edges , low-budget constraints	1
155721	8523	lameness	1
37373	1772	sick and	1
65890	3342	been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention	1
124586	6694	so emotionally predictable or bland	1
46490	2259	pretentious endeavor	1
23576	1068	loquacious and dreary piece	1
98624	5169	designed to fill time	1
109704	5813	goes straight to video	1
34462	1618	thinly sketched story	1
139201	7545	no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by	1
89607	4660	torn apart	1
122708	6583	merely 90 minutes of post-adolescent Electra rebellion	1
148630	8086	inert sci-fi action thriller .	1
138641	7511	A slow-moving police-procedural thriller that	1
151708	8277	A pathetically inane and unimaginative cross between XXX and Vertical Limit .	1
32132	1505	filled with more holes than Clyde Barrow 's car .	1
139994	7596	Sweet Home Alabama is one dumb movie , but its stupidity is so relentlessly harmless that it almost wins you over in the end	1
84920	4390	distract you from the ricocheting	1
47873	2334	lacking a depth in storytelling usually found in anime like this	1
41309	1982	very slow	1
84440	4368	others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches	1
79944	4119	Boll and writer Robert Dean Klein	2
66046	3351	I know we 're not supposed to take it seriously , but I ca n't shake the thought that Undercover Brother missed an opportunity to strongly present some profound social commentary .	2
131611	7091	is slow to those of us	2
98475	5161	and Wesley Snipes	2
17434	756	Holofcener	2
54543	2711	a double life	2
112924	5997	Barely .	2
98345	5154	easy sentiments and explanations	2
124695	6701	Without Shakespeare 's eloquent language	2
129635	6972	cannon	2
81931	4227	would be Reno	2
100300	5262	the clients	2
148777	8094	of their own mortality	2
119223	6372	somewhere inside its fabric , but	2
118472	6329	they were in the 1950s	2
63898	3232	's nothing to drink	2
57779	2911	, this documentary takes a look at 5 alternative housing options	2
69911	3555	existent	2
149588	8141	measured work	2
105167	5555	speak fluent flatula , '	2
125121	6725	Cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller	2
65084	3292	may or may not	2
59693	3010	cover your particular area of interest	2
95215	4967	the most undeserving victim	2
51987	2564	burrito	2
31190	1456	of a modern Lothario	2
65508	3317	restate it to the point of ridiculousness	2
45346	2204	both sides	2
101288	5323	if they spend years trying to comprehend it	2
148269	8069	AAA	2
88891	4619	Unfortunately , neither Sendak nor the directors are particularly engaging or articulate .	2
66265	3359	co-writer\/director Peter Jackson 's expanded vision of J.R.R. Tolkien 's Middle-earth	2
62369	3153	movies get	2
136518	7381	lazy summer afternoon	2
37771	1797	would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama	2
41563	2001	eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain	2
15790	677	a director	2
138819	7523	bra	2
67593	3430	generational	2
100794	5294	cruel fate	2
80157	4129	insists	2
28292	1305	While the path may be familiar	2
134311	7246	from-television movie	2
61939	3132	waster	2
136927	7405	dogmatism	2
38306	1823	the series	2
119759	6405	The mantra	2
46270	2251	Park	2
102893	5421	one 's interest	2
85898	4445	many sessions	2
76835	3951	-LRB- T -RRB- he	2
114610	6097	lift the material	2
80242	4136	the storyline and its underlying themes	2
155010	8481	no one ordered	2
16259	702	is ...	2
50406	2478	dances	2
153875	8405	thick and	2
95135	4961	humility	2
101137	5315	but a Savage Garden music video on his resume	2
21996	987	Bland but harmless	2
16138	694	you find them	2
73894	3779	populist comedies	2
104130	5491	Reign of Fire never comes close to recovering from its demented premise	2
112775	5988	intricate construction	2
120594	6448	posthumously published cult novel	2
46352	2254	Second Chances '	2
24861	1134	too repellent to fully endear itself to American art house audiences , but it is notable for its stylistic austerity and forcefulness .	2
117582	6274	an emotional tug of the heart , one which it fails to get	2
145826	7926	the canon	2
49442	2419	other hyphenate American young men	2
69904	3555	to surviving invaders seeking an existent anti-virus	2
25764	1179	A modestly comic , modestly action-oriented World War II adventure that , in terms of authenticity ,	2
68340	3467	over and	2
127259	6844	Behind the glitz	2
46213	2249	Breillat	2
120246	6429	people endure almost unimaginable horror	2
40321	1930	shockers	2
129546	6965	emergency room , hospital bed or insurance company office	2
42327	2039	have been looking for	2
85517	4422	from the perspective of Aurelie and Christelle	2
136650	7387	lesbian children	2
60948	3078	the first cartoon	2
64127	3244	new , fervently held ideas	2
81575	4207	bearing the Paramount imprint	2
140610	7629	his chemistry with Shimizu	2
60676	3066	up to the level of the direction	2
74968	3844	tells you	2
123637	6639	deform	2
119430	6386	about more stately	2
145175	7887	cocky	2
107134	5660	of the day	2
39014	1861	flee .	2
22125	992	that Woody Allen seems to have bitterly forsaken	2
142679	7743	every print of the film	2
95475	4986	that end	2
64392	3260	Brown 's saga , like many before his , makes for snappy prose but a stumblebum of a movie .	2
150754	8217	of turning pain into art	2
80264	4137	serious work	2
74445	3814	the bitter end	2
38636	1841	it may be	2
20184	898	expanse	2
55540	2772	feels painfully true	2
115214	6136	responsibilities	2
46339	2254	big musical number	2
30409	1411	end Sum	2
19425	852	, he might have been tempted to change his landmark poem to ,	2
95542	4988	of these gross	2
50123	2462	seems ,	2
22376	1008	had actually done	2
101976	5368	... its stupidities wind up sticking in one 's mind a lot more than the cool bits .	2
149761	8152	told film .	2
121913	6533	unfold	2
81415	4197	just as hard	2
99271	5206	The photographer 's show-don ` t-tell stance is admirable , but it can make him a problematic documentary subject	2
80324	4138	another cartoon	2
40805	1955	playing one another on the final day of the season	2
71783	3661	without compromising that complexity	2
60246	3041	feel movie	2
111545	5919	The threat	2
85655	4429	political edge	2
137374	7433	Most of the information	2
17259	749	to the issues Brecht faced as his life drew to a close	2
143570	7793	Oliveira seems to pursue silent film representation with every mournful composition .	2
132107	7123	that seems to include every top-notch British actor who did not appear in Gosford Park -LRB- as well as one , Ms. Mirren , who did -RRB-	2
24827	1133	is funny in the way that makes you ache with sadness -LRB- the way Chekhov is funny -RRB- , profound without ever being self-important , warm without ever succumbing to sentimentality .	2
21174	948	shows its indie tatters and self-conscious seams in places , but	2
73684	3768	Banderas-Lucy Liu faceoff	2
154127	8420	throbbing	2
90718	4722	LaBute deal with the subject of love head-on	2
122089	6543	-RRB- dance	2
79755	4106	the modern girl 's dilemma	2
128535	6914	opaque intro	2
133130	7179	effecting moments	2
19570	859	suits	2
129733	6981	Will you go ape over this movie	2
86663	4489	belongs with any viewer forced to watch him try out so many complicated facial expressions	2
148554	8083	to work from	2
80631	4152	reenactment	2
99506	5218	A highly personal	2
57696	2909	If Welles was unhappy at the prospect of the human race splitting in two	2
140019	7597	film that puts the sting back into the con	2
38064	1810	fills it	2
107343	5672	its origins	2
50067	2458	conflicted gay coming-of-age tale .	2
133794	7220	a `` Spy Kids '' sequel opening	2
18723	821	it 's Forrest Gump ,	2
114280	6078	, Skins has its heart in the right place	2
62657	3170	The film affords us intriguing glimpses of the insights gleaned from a lifetime of spiritual inquiry , but Ram Dass : Fierce Grace does n't organize it with any particular insight	2
36830	1744	dips	2
155985	8540	... either you 're willing to go with this claustrophobic concept or you 're not .	2
90648	4718	si , pretty much ''	2
102089	5373	of the manipulative engineering	2
109687	5812	squander	2
21572	965	resonances	2
116664	6221	Caruso sometimes descends into sub-Tarantino cuteness	2
61001	3082	with somber earnestness in the new adaptation of The Cherry Orchard	2
131112	7065	Bruce McCulloch	2
118310	6320	overcomes its questionable satirical ambivalence	2
50514	2484	if it is n't entirely persuasive	2
35659	1679	X-Men	2
64812	3282	it would gobble in Dolby Digital stereo .	2
29068	1346	Frontal	2
62664	3170	intriguing glimpses of the insights gleaned from a lifetime of spiritual inquiry	2
64623	3270	unresolved	2
118410	6326	the cool	2
64859	3284	from time	2
149149	8115	the death of a child	2
116597	6217	taking a look	2
38237	1819	going to happen	2
46834	2280	for the 9-11 terrorist attacks	2
141758	7690	the spare , unchecked heartache	2
139968	7593	mornings	2
152011	8294	prep-school quality	2
61846	3126	Schmidt 's	2
84809	4386	a terrifying study	2
118456	6329	that examines	2
57858	2915	the chief reasons	2
35267	1658	about their lives	2
63791	3229	coordinated his own DV poetry with the Beat he hears in his soul	2
120494	6442	matinee brain	2
111807	5934	pump life into overworked elements	2
86631	4487	in expression	2
73936	3781	Gay or	2
100186	5256	whether or not ultimate blame	2
98672	5174	only it had the story to match	2
37203	1764	Jar-Jar	2
23287	1055	only 71	2
57723	2909	splitting up in pretty much the same way	2
82233	4243	coffee table	2
65114	3294	every performance	2
83561	4319	rare pictures	2
50016	2455	make an important film about human infidelity and happenstance	2
78913	4060	other reason	2
155320	8501	more challenging than your average television biopic	2
25173	1150	filmed Tosca that you want	2
92383	4810	dirgelike score	2
44098	2136	an attention span	2
61047	3084	her lover Mario Cavaradossi ,	2
109379	5792	nature\/nurture	2
151986	8293	an ignored people	2
148297	8070	Benigni persona	2
46510	2261	impressed by this tired retread	2
69278	3521	of those movies	2
115732	6167	kiddie entertainment	2
24668	1123	one moment a romantic trifle	2
75995	3900	housing project	2
119452	6386	have all the answers	2
118399	6325	are short and often unexpected	2
35732	1685	is well done , but slow	2
65875	3341	uses some of the figures	2
94518	4933	idiom	2
124317	6676	about the ways we consume pop culture	2
26468	1214	redneck-versus-blueblood cliches	2
43809	2124	how realistically nuanced a Robert De Niro performance can be when he is not more lucratively engaged in the shameless self-caricature of ` Analyze This ' -LRB- 1999 -RRB- and ` Analyze That , ' promised -LRB- or threatened -RRB- for later this year	2
96287	5029	Tells -LRB- the story -RRB- with such atmospheric ballast that shrugging off the plot 's persnickety problems is simply a matter of -LRB- being -RRB- in a shrugging mood .	2
70840	3611	A searing	2
36120	1706	It may not be `` Last Tango in Paris '' but ...	2
40382	1932	Taylor 's	2
25350	1158	in a thriller when you instantly know whodunit	2
30032	1394	Ravel 's	2
107687	5690	their labor	2
120635	6450	the sexes	2
106626	5631	be enough to keep many moviegoers	2
64542	3266	relied	2
67250	3412	seem pretty unbelievable	2
66535	3376	the saddest action hero performances	2
120706	6456	is unashamedly pro-Serbian and	2
58402	2943	to your childhood	2
46974	2289	of critics ' darling band Wilco	2
123885	6652	of imparting knowledge	2
65458	3316	's obvious -LRB- Je-Gyu is -RRB- trying for poetry	2
26776	1229	about young Brooklyn hoods	2
136529	7381	dawn	2
18034	786	their super-powers	2
64273	3253	, cultivated treatment	2
15631	670	have tactfully pretended not to see it and left it lying there	2
151636	8271	be Catechism	2
123574	6636	believes their family must look like `` The Addams Family '' to everyone looking in	2
153291	8372	automatic gunfire	2
44343	2149	Clancy 's	2
33322	1561	immature	2
101819	5359	quarter	2
90230	4696	battered	2
48820	2383	boffo	2
145688	7919	improvised on a day-to-day basis	2
95349	4977	Audrey	2
151587	8268	seen the deep	2
78982	4064	As directed by Dani Kouyate of Burkina Faso	2
47117	2297	A lightweight , uneven action comedy	2
134831	7277	is only fifteen minutes	2
45051	2187	cinematic snow cone	2
75418	3867	, accident-prone characters	2
68110	3456	pummel	2
149796	8155	portrays himself	2
147855	8045	things turn nasty and tragic during the final third of the film	2
26024	1190	inhale	2
149029	8108	to ever spill from a projector 's lens	2
79419	4090	is than actual work	2
150211	8182	flinch from its unsettling prognosis ,	2
105306	5559	is much sillier .	2
40924	1961	video style	2
39569	1889	Phoenix	2
48159	2348	Neverland	2
65565	3321	is this	2
71527	3649	The Importance of Being Earnest movie	2
90353	4702	or edit , or	2
23378	1059	changes	2
91923	4783	emotion or timelessness	2
103929	5480	laughable contrivance	2
82191	4241	easy for critics	2
75433	3868	No matter how firmly director John Stainton has his tongue in his cheek , the fact remains that a wacky concept does not a movie make .	2
132432	7141	this condition	2
67793	3443	The film occasionally tries the viewer 's patience with slow pacing and a main character who sometimes defies sympathy ,	2
57524	2902	-LRB- Fincher 's -RRB- camera sense	2
28849	1338	It 's got all the familiar Bruckheimer elements	2
18622	817	to check it out	2
28742	1331	the creation of Bugsy than the caterer	2
93675	4884	Elder	2
31506	1474	black-owned	2
75928	3895	that is what it is	2
75545	3873	of Martin	2
155631	8517	Roger Swanson	2
111775	5931	to recognize it and deal with it	2
142778	7748	supposed to be a drama	2
133694	7212	too contrived to be as naturally charming as it needs to be	2
70279	3579	just over an hour	2
111960	5942	of the movie for me	2
104087	5488	definitive counter-cultural document	2
88181	4580	clothed	2
80065	4124	the 20th century	2
153758	8399	-LRB- Haynes ' -RRB- homage	2
30009	1392	's flawed and brilliant in equal measure	2
109594	5807	restore -LRB- Harmon -RRB- to prominence	2
94291	4920	her quiet blue eyes	2
40041	1917	be watching it through a telescope	2
114063	6064	sinuously	2
58560	2950	Matthew Shepard	2
103317	5447	their control	2
45932	2234	Porky 's	2
121953	6537	this ` sub '	2
92186	4798	not a lot of help from the screenplay -LRB- proficient , but singularly cursory -RRB-	2
79602	4097	like old , familiar vaudeville partners	2
80492	4145	believe that that 's exactly what these two people need to find each other	2
141967	7700	's neither as sappy as Big Daddy nor as anarchic	2
35523	1673	follow-up	2
77601	3991	unlikely odyssey	2
152040	8296	corner office	2
84889	4390	to keep the plates spinning as best he can	2
56622	2844	a ripper of a yarn	2
75248	3860	Romanek 's themes	2
124219	6669	nothing else is	2
65073	3292	an unstinting look	2
129070	6941	increasingly pervasive aspect	2
23039	1043	with hot-button issues in a comedic context	2
148410	8075	as solid and	2
75540	3873	focus on the humiliation of Martin	2
35871	1693	clad grunge-pirate with a hairdo like Gandalf	2
63062	3190	retrospectively	2
72294	3695	Manhattan and	2
145187	7889	in ages that is n't fake fun	2
24356	1107	a sexy slip	2
88791	4612	the actress	2
115339	6144	of its subject matter	2
16517	710	require	2
46889	2285	PA	2
65793	3335	given a pedestrian spin by a director who needed a touch of the flamboyant , the outrageous	2
134313	7246	that actually looks as if it belongs on the big screen	2
109127	5778	to cut your teeth in the film industry	2
150169	8180	're a fan of the series	2
68146	3459	for director Gary Fleder	2
44111	2137	Pretty Woman '' wanted to be	2
58440	2945	The catch	2
122741	6585	his dependence on slapstick defeats the possibility of creating a more darkly edged tome	2
26467	1214	the redneck-versus-blueblood cliches	2
99754	5233	the two daughters	2
109050	5775	that will give most parents	2
28939	1340	Plympton film	2
148717	8091	Haneke 's script	2
68052	3452	of technology	2
152196	8303	unrelieved by any comedy beyond the wistful everyday ironies of the working poor	2
34518	1621	sudden finale	2
54110	2688	tuned that the film comes off winningly , even though it 's never as solid as you want it to be	2
27378	1257	one part family values	2
27766	1275	backdrops	2
132816	7161	in the relationship between Sullivan and his son	2
36055	1700	I did n't	2
97844	5122	so preachy-keen and so	2
143661	7796	a retread story ,	2
78340	4031	by and	2
78290	4028	Ron Clements	2
59490	3000	crackle	2
152350	8313	work in a McCulloch production again if they looked at how this movie turned out	2
63387	3208	the limits of what a film can be , taking us into the lives of women to whom we might not give a second look if we passed them on the street	2
121338	6498	of routine	2
118679	6343	's harmless	2
22828	1032	quickly	2
90554	4714	A low-budget affair ,	2
91086	4738	is n't mainly	2
86215	4463	belongs firmly in the so-bad-it 's - good camp	2
27334	1255	upsets the novel 's exquisite balance and shreds the fabric of the film	2
51144	2517	confined and dark	2
48546	2371	Weinstein 's	2
18535	813	ambitious and moving but	2
120184	6426	by his kids to watch too many Barney videos	2
98764	5179	outselling	2
129991	6998	BV 's re-voiced version	2
87170	4521	moat	2
119638	6398	little lemon drop	2
112481	5974	Many shallower movies these days seem too long , but this one is egregiously short	2
87423	4535	The series ' message	2
28993	1343	ask the audience to meet them halfway and connect the dots instead of having things all spelled out	2
40596	1944	is sentimental but feels free to offend , is analytical and	2
112949	5998	young or old	2
129112	6943	of the Miss Hawaiian Tropic Pageant	2
77791	3999	without being the peak of all things insipid	2
152398	8316	rises above the level of a telanovela	2
39732	1897	its little neck trying to perform entertaining tricks	2
141539	7678	grasping actors ' workshop	2
146799	7987	If you can read the subtitles -LRB- the opera is sung in Italian -RRB- and you like ` Masterpiece Theatre ' type costumes	2
20543	917	poor Hermocrates and	2
140998	7648	A pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole	2
43537	2107	with its subjects a little longer	2
41631	2003	the points	2
103348	5449	Deliverance	2
68056	3453	is magnetic as Graham .	2
44995	2183	composed shots of Patch Adams quietly freaking out	2
93399	4870	2002 's Sundance Festival	2
148957	8104	whether or not some cocky pseudo-intellectual kid has intentionally left college or was killed	2
74186	3801	more glaring signs	2
21650	969	under you , just when you 're ready to hate one character , or really sympathize with another character	2
47261	2303	Brody	2
32153	1506	of sturm	2
22340	1006	seemingly sincere	2
53139	2636	learns her place	2
131286	7075	view a movie as harrowing	2
20167	897	able to overcome the triviality of the story	2
138736	7518	Alexandre Desplat 's	2
84714	4382	Hollywood star	2
37021	1753	energy and	2
47420	2311	stand up in the theater and	2
42007	2021	say the least	2
104405	5508	get a pink slip	2
34613	1626	an unflappable '50s dignity	2
105350	5563	Yep	2
16764	724	pan-American	2
115691	6164	an devastating , eloquent clarity	2
89260	4639	acknowledging the places , and the people , from whence	2
54190	2691	mini DV	2
140944	7643	the practitioners of this ancient Indian practice	2
52737	2612	Gayton 's script	2
81848	4223	Many of the effective horror elements are dampened through familiarity , -LRB- yet -RRB- are worthwhile .	2
82160	4239	than not	2
59848	3018	manages sweetness largely	2
148564	8083	turning grit and vulnerability	2
117406	6264	the story of Spider-Man	2
60739	3068	A sluggish pace and lack	2
111859	5937	than a hollow tribute	2
19962	885	's neither too erotic nor very thrilling	2
88128	4577	releasing it into theaters	2
150945	8228	wanted a little alien	2
149449	8134	it has you study them	2
102299	5383	hairy	2
47898	2335	teen comedies	2
66542	3377	Brainy , artistic and muted , almost to the point of suffocation .	2
122124	6545	What you expect is just what you get	2
143916	7810	' paperbacks	2
85731	4434	of the men	2
125756	6756	, cop-flick subgenre	2
132124	7123	one , Ms. Mirren , who did	2
69270	3520	unfurls ...	2
104017	5485	if it were less densely plotted	2
138763	7521	Bond film	2
47361	2309	include	2
138340	7489	needing other people to survive	2
22960	1038	in her one	2
89922	4679	Private Ryan '' battle scenes	2
79561	4096	in their roles	2
66994	3401	after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car	2
98367	5155	groan-to-guffaw	2
121278	6494	no reason to miss Interview with the Assassin	2
62564	3164	the complexities	2
91246	4748	by someone who surely read The Catcher in the Rye but clearly suffers from dyslexia	2
47820	2330	depth and resonance	2
57381	2892	schedule	2
92483	4817	wavers	2
139149	7542	the messages espoused in the company 's previous video work	2
32214	1509	seems Grant does n't need the floppy hair and the self-deprecating stammers after all .	2
137955	7464	Estela Bravo 's	2
90127	4691	the North or South Vietnamese	2
118826	6351	Most thrillers send audiences out talking about specific scary scenes or startling moments ;	2
90275	4699	Beavis	2
134892	7280	too much Norma Rae and	2
125668	6752	before the inevitable Hollywood remake flattens out all its odd , intriguing wrinkles	2
64787	3280	through heavy traffic	2
121249	6493	every taste	2
44097	2136	of an attention span	2
22342	1006	personal reflection	2
69298	3523	- she-cute baggage into her lead role as a troubled and determined homicide cop	2
28396	1312	every scene	2
79793	4111	for De Niro 's participation	2
75415	3867	for its eccentric , accident-prone characters	2
143495	7788	of a limpid and conventional historical fiction	2
46139	2245	in a way anyone	2
111913	5941	the Granger Movie Gauge of 1 to 10	2
76136	3906	to burst across America 's winter movie screens	2
38214	1817	match the power of their surroundings	2
140637	7630	of their seats	2
92707	4829	who fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent	2
58562	2951	At times THE GUYS taps into some powerful emotions , but this kind of material is more effective on stage .	2
81418	4197	a flick	2
32749	1535	ultra-violent war movies	2
64990	3290	Lee 's	2
149467	8135	of exaggerated action	2
148711	8090	a couple 's moral ascension	2
85373	4414	the early '80s	2
115175	6134	Pokemon 4	2
44190	2143	Sunshine State	2
59056	2979	give them life	2
54649	2719	your slave	2
146805	7987	-LRB- the opera is sung in Italian -RRB-	2
122743	6585	his dependence	2
133768	7217	sustain a feature	2
69705	3545	an invitation to countless interpretations	2
49390	2416	served by the source material	2
103935	5481	thoughtful war films and those	2
103634	5465	drive past --	2
131001	7060	long patch	2
86861	4500	of stories	2
38023	1808	Festival in Cannes	2
107692	5690	in song	2
149398	8130	Debate it .	2
127272	6845	hanging out at the barbershop	2
27615	1268	of The Adventures	2
23183	1050	dated and	2
131057	7062	The Usual Suspects	2
86818	4498	a cinematic car wreck , a catastrophic collision of tastelessness and gall that nevertheless will leave fans clamoring for another ride	2
153099	8360	razor-sided	2
71407	3642	than it needs to	2
73120	3735	the relative modesty of a movie that sports a ` topless tutorial service	2
58630	2954	enforcement	2
117842	6292	around a plot	2
28134	1293	After the setup	2
133284	7192	For all of its insights into the dream world of teen life , and its electronic expression through cyber culture	2
35532	1673	1953	2
16472	708	moral dilemma	2
154050	8415	on the inspired performance of Tim Allen	2
42826	2068	was more fun	2
87599	4548	a brutal mid	2
76812	3949	film entertainment	2
131839	7107	is Ballistic : Ecks vs. Sever .	2
37743	1796	visual sense	2
45853	2230	cutting	2
81151	4180	sturdiness and	2
114567	6095	Boisterous ,	2
41605	2002	an animatronic bear	2
122892	6592	life and loss	2
63609	3220	like Bartleby	2
16205	700	both Seven and The Silence of the Lambs	2
129803	6986	begins with promise	2
59884	3022	Spare but quietly effective retelling	2
146826	7988	`` Frailty '' starts out like a typical Bible killer story ,	2
59989	3027	a franchise sequel	2
151837	8285	subculture hell-bent	2
91233	4746	a thriller 's rush	2
70856	3612	The cast has a high time , but de Broca has little enthusiasm for such antique pulp	2
106672	5634	honest working man John Q. Archibald , on a pedestal ,	2
28824	1336	concern	2
76751	3947	static set ups , not much camera movement , and most of the scenes	2
67035	3403	Mr. Haneke 's	2
141496	7677	on the assassination of John F. Kennedy	2
121354	6499	with a metaphor	2
22441	1013	muy	2
19030	835	After all the big build-up	2
149481	8136	behold -- as long as you 're wearing the somewhat cumbersome 3D goggles	2
58638	2954	Hades	2
117478	6269	many people	2
71085	3626	like Pearl Harbor	2
46138	2245	not in a way anyone	2
70491	3594	leaky freighter	2
79028	4066	do most of the work	2
68788	3494	God Is Great	2
154213	8426	linear	2
116558	6215	to suddenly transpose himself into another character	2
84615	4377	people were paid to make it	2
20272	902	red herrings	2
135693	7332	Scottish lady	2
143464	7787	thick clouds	2
150912	8226	true-to-life	2
154591	8452	of his intellectual rigor or creative composure	2
107677	5690	honest working folk	2
92081	4793	It has the right approach and the right opening premise , but	2
128643	6919	Hollywood sequels	2
19854	877	The War	2
82583	4263	Friedman	2
97407	5094	do bad things to and with each other in `` Unfaithful	2
122533	6572	Your response to its new sequel , Analyze That ,	2
138951	7531	Chan moment '	2
152895	8346	its recent predecessor	2
151175	8242	Hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses	2
85270	4408	a twisting ,	2
66275	3359	Tolkien 's	2
110512	5855	France 's	2
147970	8053	taut performances and creepy atmosphere	2
87821	4561	a deep-seated , emotional need	2
38144	1813	mind to enter and accept another world	2
85315	4411	by Phifer and Black	2
66273	3359	J.R.R. Tolkien 's	2
120821	6465	a symptom	2
42068	2025	like nothing	2
114858	6116	at all clear	2
21144	946	self-righteous	2
20073	890	Tinseltown	2
25203	1152	Reese	2
111634	5924	that place ,	2
131375	7078	Malkovich 's	2
82976	4284	realism or	2
58088	2927	of pyrotechnics	2
144634	7850	about the state of the music business in the 21st Century	2
63644	3221	have been so much more	2
63483	3212	& J sandwich	2
102571	5398	is on the screen	2
19747	870	his aversion to taking the easy Hollywood road and cashing in on his movie-star	2
46140	2245	a way anyone	2
66321	3364	the telling	2
86067	4454	Holy Spirit	2
154295	8432	to help a Jewish friend	2
136521	7381	concludes	2
153992	8413	a blunt indictment	2
106912	5645	a household name	2
133461	7201	to the original text	2
102066	5372	hardy spirit	2
50270	2471	to IMAX	2
117843	6292	as thin	2
47363	2309	halfway scary	2
55248	2754	without the vital comic ingredient of the hilarious writer-director himself	2
19358	851	images and solemn words	2
134600	7262	Jerry Springer	2
107169	5663	the obstacle course	2
134371	7248	the unexpected blast of a phonograph record	2
71440	3644	uneasy , even queasy	2
44723	2169	a completely predictable plot	2
76364	3922	Sheridan 's take on the author 's schoolboy memoir	2
30999	1444	so much better	2
134814	7276	care about this latest reincarnation of the world 's greatest teacher	2
130323	7020	book sound convincing	2
19487	854	saga	2
72427	3701	a feature-length sitcom	2
131486	7084	the music and	2
133027	7175	have a dream image of the West to savor whenever the film 's lamer instincts are in the saddle	2
143048	7764	, steal a glimpse	2
17290	750	Raccoons	2
96042	5017	this debut film	2
71992	3677	a cogent defense of the film as entertainment ,	2
83986	4339	unconned	2
106890	5645	gained notice in Guy Ritchie 's Lock , Stock and Two Smoking Barrels and Snatch	2
68557	3480	their place	2
92143	4795	female camaraderie	2
